_id,num,raredisease_title_KO,raredisease_title_ENG,KCD_code,special_calculation,support_text[0]
6630af3c12d98428f3f81859,671,복합부분뇌전증지속상태,Complex partial status epilepticus,G41.2,V125,의료비(급여부분)
6630af3d12d98428f3f8185a,670,복합부위통증증후군 I형,Complex regional pain syndrome type I,G90.5,V177,의료비(급여부분)
6630af3e12d98428f3f8185b,669,복합부위통증증후군 Ⅱ형,Complex regional pain syndrome type II,G90.6,V168,의료비(급여부분)
6630af3f12d98428f3f8185c,668,본태성 떨림을(를) 동반한 조기발병 소뇌성 운동실조,Early-onset cerebellar ataxia with essential tremor,G11.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af4012d98428f3f8185d,667,볼프람 증후군,Wolfram syndrome,없음,V900,의료비(급여부분)
6630af4112d98428f3f8185e,666,봉입체 근염,Inclusion body myositis (IBM),G72.4,V900,의료비(급여부분)
6630af4212d98428f3f8185f,665,부갑상선기능저하증-감각신경성 난청- 신장 질환 (HDR) 증후군,Hypoparathyroidism-sensorineural deafness-renal disease (HDR) syndrome,없음,V900,의료비(급여부분)
6630af4312d98428f3f81860,664,부근,Accessory muscle,Q79.8,V155,의료비(급여부분)
6630af4412d98428f3f81861,663,부르느뷰병,Bourneville’s disease,Q85.1,V204,의료비(급여부분)
6630af4612d98428f3f81862,662,부분폐정맥결합이상,Partial anomalous pulmonary venous connection,Q26.3,V150,의료비(급여부분)
6630af4712d98428f3f81863,661,부신경색증,Adrenal infarction,E27.4,V116,의료비(급여부분)
6630af4812d98428f3f81864,660,부신발증,Adrenal crisis,E27.2,V116,의료비(급여부분)
6630af4912d98428f3f81865,659,부신백질디스트로피[애디슨-쉴더],Adrenoleukodystrophy[Addison-Schilder],E71.3,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af4a12d98428f3f81866,658,부신생식기증후군 NOS,Adrenogenital syndrome NOS,E25.9,V115,의료비(급여부분)
6630af4b12d98428f3f81867,657,부신출혈,Adrenal haemorrhage,E27.4,V116,의료비(급여부분)
6630af4c12d98428f3f81868,656,부신피질발증,Adrenocortical crisis,E27.2,V116,의료비(급여부분)
6630af4d12d98428f3f81869,655,부신피질부전 NOS,Adrenocortical insufficiency NOS,E27.4,V116,의료비(급여부분)
6630af4e12d98428f3f8186a,654,부정맥유발성 우심실 형성이상,Arrhythmogenic right ventricular dysplasia,I42.80,V900,의료비(급여부분)
6630af4f12d98428f3f8186b,653,분열뇌증,Schizencephaly,Q04.6,V240,의료비(급여부분)
6630af5112d98428f3f8186c,652,불완전골형성,Osteogenesis imperfecta,Q78.0,V183,의료비(급여부분)
6630af5212d98428f3f8186d,651,불완전상아질형성,Dentinogenesis imperfecta,K00.51,V310,의료비(급여부분)
6630af5312d98428f3f8186e,650,블라우 증후군,Blau syndrome,없음,V900,의료비(급여부분)
6630af5412d98428f3f8186f,649,블랙판-다이아몬드증후군,Blackfan-Diamond syndrome,D61.0,V023,의료비(급여부분)
6630af5512d98428f3f81870,648,블륨 증후군,Bloom syndrome,Q82.8,V900,의료비(급여부분)
6630af5612d98428f3f81871,647,비가역적 확장성 심근병증,Irreversible dilated cardiomyopathy,I42.0,V127,의료비(급여부분)
6630af5712d98428f3f81872,646,비가족성 저감마글로불린혈증,Nonfamilial hypogammaglobulinaemia,D80.1,V111,의료비(급여부분)
6630af5812d98428f3f81873,645,"비골근위축(축삭형, 비대형)","Peroneal muscular atrophy(axonal type, hypertrophic type)",G60.0,V169,"의료비(급여부분), 인공호흡기 및 기침유발기"
6630af5912d98428f3f81874,644,비대성 대동맥판하협착,Hypertrophic subaortic stenosis,I42.1,V127,의료비(급여부분)
6630af5a12d98428f3f81875,643,비데만-스타이너 증후군,Wiedemann-Steiner syndrome,없음,V900,의료비(급여부분)
6630af5b12d98428f3f81876,642,비스코트-얼드리치증후군,Wiskott-Aldrich syndrome,D82.0,V111,의료비(급여부분)
6630af5c12d98428f3f81877,641,비신경병성 유전가족성 아밀로이드증,Non-neuropathic heredofamilial amyloidosis,E85.0,V121,의료비(급여부분)
6630af5d12d98428f3f81878,640,비정형 용혈-요독증후군,Atypical haemolytic-uraemic syndrome,D59.3,V219,의료비(급여부분)
6630af5f12d98428f3f81879,639,"비정형마이코박테륨증, 가족형, X연관","Atypical mycobacteriosis, familial, X-linked",A31.9,V900,의료비(급여부분)
6630af6012d98428f3f8187a,638,비케톤고글라이신혈증,Non-ketotic hyperglycinaemia,E72.5,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥"
6630af6112d98428f3f8187b,637,비타민D저항골연화증,Vitamin-D-resistant osteomalacia,E83.3,V189,의료비(급여부분)
6630af6212d98428f3f8187c,636,비타민D저항구루병,Vitamin-D-resistant rickets,E83.3,V189,의료비(급여부분)
6630af6312d98428f3f8187d,635,비폐색성 비대성 심근병증,Nonobstructive hypertrophic cardiomyopathy,I42.20,V127,의료비(급여부분)
6630af6412d98428f3f8187e,634,빌트-호그-두베증후군,Birt-Hogg-Dube syndrome,없음,V900,의료비(급여부분)
6630af6512d98428f3f8187f,633,뾰족머리증,Oxycephaly,Q75.0,V265,의료비(급여부분)
6630af6612d98428f3f81880,631,사구체질환 동반 전신홍반루푸스,Systemic lupus erythematosus with glomerular disease,M32.1,V136,의료비(급여부분)
6630af6712d98428f3f81881,630,사르코신혈증,Sarcosinaemia,E72.5,V117,의료비(급여부분)
6630af6812d98428f3f81882,629,사르코이드관절병증,Sarcoid arthropathy,D86.8,V111,의료비(급여부분)
6630af6912d98428f3f81883,628,사르코이드근염,Sarcoid myositis,D86.8,V111,의료비(급여부분)
6630af6a12d98428f3f81884,627,사르코이드심근염,Sarcoid myocarditis,D86.8,V111,의료비(급여부분)
6630af6b12d98428f3f81885,626,사르코이드증에서의 다발성 뇌신경마비,Multiple cranial nerve palsies in sarcoidosis,D86.8,V111,의료비(급여부분)
6630af6c12d98428f3f81886,625,사르코이드증에서의 홍채섬모체염,Iridocyclitis in sarcoidosis,D86.8,V111,의료비(급여부분)
6630af6e12d98428f3f81887,624,산발형 근위축측삭경화증,Sporadic amyotrophic lateral sclerosis,G12.21,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630af6f12d98428f3f81888,623,산성인산분해효소결핍,Acid phosphatase deficiency,E83.3,V189,의료비(급여부분)
6630b009164b8b9ab7fba16e,622,산필립포 (B형)(C형)(D형) 증후군,Sanfilippo (types B)(type C)(type D) syndrome,E76.2,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b00a164b8b9ab7fba16f,621,삼각머리증,Trigonocephaly,Q75.0,V265,의료비(급여부분)
6630b00b164b8b9ab7fba170,620,삼첨판폐쇄,Tricuspid atresia,Q22.4,V146,의료비(급여부분)
6630b00c164b8b9ab7fba171,619,삼탄당인산염이성화효소결핍빈혈,Triose-phosphate isomerase deficiency anaemia,D55.2,V164,의료비(급여부분)
6630b00d164b8b9ab7fba172,618,상세불명의 공통 가변성 면역결핍,"Common variable immunodeficiency, unspecified",D83.9,V111,의료비(급여부분)
6630b00e164b8b9ab7fba173,617,상세불명의 궤양성 대장염,"Ulcerative colitis, unspecified",K51.9,V131,의료비(급여부분)
6630b00f164b8b9ab7fba174,616,상세불명의 뇌전증지속상태,"Status epilepticus, unspecified",G41.9,V125,의료비(급여부분)
6630b010164b8b9ab7fba175,615,상세불명의 뼈의 파젯병,"Paget’s disease of bone, unspecified",M88.9,V213,의료비(급여부분)
6630b011164b8b9ab7fba176,614,상세불명의 유전가족성 아밀로이드증,"Heredofamilial amyloidosis, unspecified",E85.2,V121,의료비(급여부분)
6630b012164b8b9ab7fba177,613,상세불명의 유전성 망막디스트로피,Unspecified hereditary retinal dystrophy,H35.59,V209,의료비(급여부분)
6630b014164b8b9ab7fba178,612,상세불명의 유전성 운동실조,"Hereditary ataxia, unspecified",G11.9,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b015164b8b9ab7fba179,611,상세불명의 이분척추,"Spina bifida, unspecified",Q05.9,V179,의료비(급여부분)
6630b016164b8b9ab7fba17a,610,상세불명의 척수성 근위축,"Spinal muscular atrophy, unspecified",G12.9,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b017164b8b9ab7fba17b,609,상세불명의 폐정맥결합이상,"Anomalous pulmonary venous connection, unspecified",Q26.4,V150,의료비(급여부분)
6630b018164b8b9ab7fba17c,608,색소망막염,Retinitis pigmentosa,H35.51,V209,의료비(급여부분)
6630b019164b8b9ab7fba17d,607,색소성 담창구변성,Pigmentary pallidal degeneration,G23.0,V257,의료비(급여부분)
6630b01a164b8b9ab7fba17e,606,색소실조증,Incontinentia pigmenti,Q82.3,V900,의료비(급여부분)
6630b01b164b8b9ab7fba17f,605,색소피부건조증 그룹 A,Xeroderma pigmentosum Group A (XPA),없음,V900,의료비(급여부분)
6630b01c164b8b9ab7fba180,604,샌드호프병,Sandhoff’s disease,E75.0,V117,의료비(급여부분)
6630b01d164b8b9ab7fba181,603,샤르코-마리-투스질환,Charcot-Marie-Tooth disease,G60.0,V169,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b01f164b8b9ab7fba182,602,샤이에증후군,Scheie syndrome,E76.0,V117,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b020164b8b9ab7fba183,601,샤프-양 증후군,Schaaf-Yang syndrome,없음,V900,의료비(급여부분)
6630b021164b8b9ab7fba184,600,"석회증, 레이노현상, 식도기능장애, 경지증(硬指症), 모세혈관확장의 조합","Combination of calcinosis, Raynaud’s phenomenon, (o)esophageal dysfunction, sclerodactyly, telangiectasia",M34.1,V138,의료비(급여부분)
6630b022164b8b9ab7fba185,599,"섞임증, 45, X/46, XX 또는 XY","Mosaicism, 45, X/46, XX or XY",Q96.3,V021,의료비(급여부분)
6630b023164b8b9ab7fba186,598,"섞임증, 이상성염색체를 가진 45, X/기타 세포열","Mosaicism, 45, X/other cell line(s) with abnormal sex chromosome",Q96.4,V021,의료비(급여부분)
6630b024164b8b9ab7fba187,597,선조성골병증-두개경화증,Osteopathia striata-cranial sclerosis,없음,V900,의료비(급여부분)
6630b025164b8b9ab7fba188,596,선천녹내장,Congenital glaucoma,Q15.0,V900,의료비(급여부분)
6630b026164b8b9ab7fba189,595,선천복벽탈장,Omphalocele,Q79.2,V155,의료비(급여부분)
6630b027164b8b9ab7fba18a,594,선천성 간 섬유증,Congenital liver Fibrosis[fibrotic],Q44.6,V900,의료비(급여부분)
6630b028164b8b9ab7fba18b,593,선천성 경상 운동 장애,Congenital mirror movement (CMM) disorder,없음,V900,의료비(급여부분)
6630b029164b8b9ab7fba18c,592,선천성 고인슐린혈증,Congenital hyperinsulinaemia,E16.10,V900,의료비(급여부분)
6630b02a164b8b9ab7fba18d,591,선천성 골경화증,Osteosclerosis congenita,Q77.4,V228,의료비(급여부분)
6630b02b164b8b9ab7fba18e,590,선천성 관상동맥류,Congenital coronary(artery) aneurysm,Q24.5,V148,의료비(급여부분)
6630b02d164b8b9ab7fba18f,589,선천성 근긴장증 NOS,Myotonia congenita NOS,G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b02e164b8b9ab7fba190,588,선천성 근디스트로피 NOS,Congenital muscular dystrophy NOS,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b02f164b8b9ab7fba191,587,선천성 근병증,Congenital myopathies,G71.2,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b030164b8b9ab7fba192,586,선천성 근위축,Amyotrophia congenita,Q79.8,V155,의료비(급여부분)
6630b031164b8b9ab7fba193,585,선천성 뇌하수체 기능저하,Congenital hypopituitarism,없음,V900,의료비(급여부분)
6630b032164b8b9ab7fba194,584,선천성 니코틴아마이드 아데닌 다이뉴클레오타이드 결핍 질환,Congenital nicotinamide adenien dinucleotide deficiency disease,없음,V900,의료비(급여부분)
6630b033164b8b9ab7fba195,583,선천성 다발관절만곡증,Arthrogryposis multiplex congenita,Q74.3,V292,의료비(급여부분)
6630b034164b8b9ab7fba196,582,선천성 당화장애,Congenital disorder of glycosylation,없음,V900,의료비(급여부분)
6630b035164b8b9ab7fba197,581,선천성 대동맥판기능부전,Congenital aortic insufficiency,Q23.1,V147,의료비(급여부분)
6630b036164b8b9ab7fba198,580,선천성 대동맥판역류,Congenital aortic regurgitation,Q23.1,V147,의료비(급여부분)
6630b037164b8b9ab7fba199,579,선천성 대동맥판폐쇄,Congenital aortic atresia,Q23.0,V147,의료비(급여부분)
6630b038164b8b9ab7fba19a,578,선천성 대동맥판하협착,Congenital subaortic stenosis,Q24.4,V270,의료비(급여부분)
6630b03a164b8b9ab7fba19b,577,선천성 대동맥판협착,Congenital aortic stenosis,Q23.0,V147,의료비(급여부분)
6630b03b164b8b9ab7fba19c,576,선천성 무거핵구성 혈소판감소증,Congenital amegakaryocytic thrombocytopenia,없음,V900,의료비(급여부분)
6630b03c164b8b9ab7fba19d,575,선천성 무과립구증,Congenital agranulocytosis,D70,V108,의료비(급여부분)
6630b03d164b8b9ab7fba19e,574,선천성 무피브리노젠혈증,Congenital afibrinogenaemia,D68.2,V009,의료비(급여부분)
6630b03e164b8b9ab7fba19f,573,선천성 무형성(순수)적혈구,"Aplasia, (pure) red cell (of) congenital",D61.0,V023,의료비(급여부분)
6630b03f164b8b9ab7fba1a0,572,선천성 및 발달성 근무력증,Congenital and developmental myasthenia,G70.2,V012,의료비(급여부분)
6630b040164b8b9ab7fba1a1,571,선천성 반척추,Congenital hemivertebra,없음,V900,의료비(급여부분)
6630b041164b8b9ab7fba1a2,570,선천성 부신증식증,Congenital adrenal hyperplasia,E25.0,V115,의료비(급여부분)
6630b042164b8b9ab7fba1a3,569,선천성 비진행성 운동실조,Congenital nonprogressive ataxia,G11.0,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b043164b8b9ab7fba1a4,568,선천성 수포성 비늘모양홍색피부증,Congenital bullous ichthyosiform erythroderma,Q80.3,V900,의료비(급여부분)
6630b044164b8b9ab7fba1a5,567,선천성 승모판기능부전,Congenital mitral insufficiency,Q23.3,V147,의료비(급여부분)
6630b045164b8b9ab7fba1a6,566,선천성 승모판폐쇄,Congenital mitral atresia,Q23.2,V147,의료비(급여부분)
6630b046164b8b9ab7fba1a7,565,선천성 승모판협착,Congenital mitral stenosis,Q23.2,V147,의료비(급여부분)
6630b047164b8b9ab7fba1a8,564,"선천성 신증후군, 핀란드형","Congenital nephrotic syndrome, Finnish type",없음,V900,의료비(급여부분)
6630b049164b8b9ab7fba1a9,563,선천성 심근병증,Congenital cardiomyopathy,I42.4,V127,의료비(급여부분)
6630b04a164b8b9ab7fba1aa,562,"선천성 심장결손, 이상형태성 얼굴 특징 및 지적발달장애","Congenital heart defects, dysmorphic facial features, and intellectual developmental disorder (CHDFIDD)",없음,V900,의료비(급여부분)
6630b04b164b8b9ab7fba1ab,561,선천성 심장차단,Congenital heart block,Q24.6,V271,의료비(급여부분)
6630b04c164b8b9ab7fba1ac,560,선천성 염화물 설사,Congenital chloride diarrhea,없음,V900,의료비(급여부분)
6630b04d164b8b9ab7fba1ad,559,선천성 이상근긴장증,Paramyotonia congenita,G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b04e164b8b9ab7fba1ae,558,선천성 이상식작용증,Congenital dysphagocytosis,D71,V109,의료비(급여부분)
6630b04f164b8b9ab7fba1af,557,선천성 적혈구조혈이상빈혈,Congenital dyserythropoietic anaemia,D64.4,V220,의료비(급여부분)
6630b050164b8b9ab7fba1b0,556,선천성 전신지방디스트로피,Congenital systemic lipodystrophy,E88.1,V900,의료비(급여부분)
6630b051164b8b9ab7fba1b1,555,선천성 젖당분해효소결핍,Congenital lactase deficiency,E73.0,V117,의료비(급여부분)
6630b052164b8b9ab7fba1b2,554,선천성 중추성 무호흡증,Congenital central hypoventilation syndrome,없음,V900,의료비(급여부분)
6630b053164b8b9ab7fba1b3,553,선천성 지카 바이러스 질환,Congenital Zika virus disease,P35.4,V900,의료비(급여부분)
6630b054164b8b9ab7fba1b4,552,선천성 짧은힘줄,Congenital shortening of tendon,Q79.8,V155,의료비(급여부분)
6630b056164b8b9ab7fba1b5,551,선천성 풍진증후군,Congenital rubella syndrome,P35.0,V900,의료비(급여부분)
6630b057164b8b9ab7fba1b6,550,선천성 협착띠,Congenital constricting bands,Q79.8,V155,의료비(급여부분)
6630b058164b8b9ab7fba1b7,549,선천성 호중구감소,Congenital neutropenia,D70,V108,의료비(급여부분)
6630b059164b8b9ab7fba1b8,548,선천성 횡격막탈장,Congenital diaphragmatic hernia,Q79.0,V155,의료비(급여부분)
6630b05a164b8b9ab7fba1b9,547,선천성단장증후군,Congenital Short Bowel Syndrome,Q43.8,V900,의료비(급여부분)
6630b05b164b8b9ab7fba1ba,546,설파테이스결핍,Sulfatase deficiency,E75.2,V117,의료비(급여부분)
6630b05c164b8b9ab7fba1bb,545,"섬모체, 원발성 이상운동증","ciliary, primary Dyskinesia",J39.8,V900,의료비(급여부분)
6630b05d164b8b9ab7fba1bc,544,성인발병 스틸병,Adult-onset Still’s disease,M06.1,V298,의료비(급여부분)
6630b05e164b8b9ab7fba1bd,543,성인의 킨뵉병,Kienböck’s disease of adults,M93.1,V299,의료비(급여부분)
6630b05f164b8b9ab7fba1be,542,성인형 GM₂-강글리오시드증,Adult GM₂gangliosidosis,E75.0,V117,의료비(급여부분)
6630b060164b8b9ab7fba1bf,541,성인형 척수성 근위축,Adult form spinal muscular atrophy,G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b061164b8b9ab7fba1c0,540,"성장지연, 지적발달장애, 근기능저하 및 간병증","Growth retardations, impaired intellectual development, hypotonia, and hepatopathy (GRIDHH)",없음,V900,의료비(급여부분)
6630b062164b8b9ab7fba1c1,539,성장호르몬의 과잉생산,Overproduction of growth hormone,E22.0,V112,의료비(급여부분)
6630b063164b8b9ab7fba1c2,538,세뇨관-간질신장병증 동반 전신홍반루푸스,Systemic lupus erythematosus with tubulo-interstitial nephropathy,M32.1,V136,의료비(급여부분)
6630b065164b8b9ab7fba1c3,537,세망세포발생이상을 동반한 중증복합면역결핍,Severe combined immunodeficiency [SCID] with reticular dysgenesis,D81.0,V111,의료비(급여부분)
6630b066164b8b9ab7fba1c4,536,세망조직구종(거대세포),Reticulohistiocytoma(giant-cell),D76.3,V110,의료비(급여부분)
6630b067164b8b9ab7fba1c5,535,세포막수용체복합체[CR3]결손,Cell membrane receptor complex [CR3] defect,D71,V109,의료비(급여부분)
6630b068164b8b9ab7fba1c6,534,소뇌무발생,Cerebellar agenesis,Q04.3,V900,의료비(급여부분)
6630b069164b8b9ab7fba1c7,533,"소뇌위축, 시력장애, 정신운동지체","Cerebellar atrophy, visual impairment, and psychomotor retardation [CAVIPMR]",없음,V900,의료비(급여부분)
6630b06a164b8b9ab7fba1c8,532,소두증 골형성이상 원시성 난쟁이증 유형2,Microcephalic osteodysplastic primordial dwarfism type II,없음,V900,의료비(급여부분)
6630b06b164b8b9ab7fba1c9,531,소발작뇌전증지속상태,Petit mal status epilepticus,G41.1,V125,의료비(급여부분)
6630b06c164b8b9ab7fba1ca,530,소사구체이상을 동반한 신증후군,Nephrotic syndrome with minor glomerular abnormality,N04.0,V263,의료비(급여부분)
6630b06d164b8b9ab7fba1cb,529,소아기의 진행성 연수마비[파지오-론데],Progressive bulbar palsy of childhood [Fazio-Londe],G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b06e164b8b9ab7fba1cc,528,"소아형, Ⅱ형 척수성 근위축","Childhood form, type Ⅱ spinal muscular atrophy",G12.1,V123,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b06f164b8b9ab7fba1cd,527,소이증(小耳症),Microtia,Q17.2,V291,의료비(급여부분)
6630b070164b8b9ab7fba1ce,526,소장 및 대장 모두의 크론병,Crohn’s disease of both small and large intestine,K50.8,V130,의료비(급여부분)
6630b071164b8b9ab7fba1cf,525,소장의 크론병,Crohn’s disease of small intestine,K50.0,V130,의료비(급여부분)
6630b073164b8b9ab7fba1d0,524,소토스 증후군,Sotos syndrome,Q87.3,V244,의료비(급여부분)
6630b074164b8b9ab7fba1d1,523,손발톱무릎뼈 증후군,Nail patella syndrome,Q87.2,V243,의료비(급여부분)
6630b075164b8b9ab7fba1d2,522,송과선 기능이상,Pineal gland dysfunction,E34.8,V166,의료비(급여부분)
6630b076164b8b9ab7fba1d3,521,쇄골두개골이골증,Cleidocranial dysostosis,Q74.0,V900,의료비(급여부분)
6630b077164b8b9ab7fba1d4,520,수근반달뼈의 골연골증(연소성)[킨뵉],Osteochondrosis (juvenile) of carpal lunate [Kienbock],M92.2,V299,의료비(급여부분)
6630b078164b8b9ab7fba1d5,519,수두증을 동반한 상세불명의 이분척추,Unspecified spina bifida with hydrocephalus,Q05.4,V179,의료비(급여부분)
6630b079164b8b9ab7fba1d6,518,수두증을 동반한 이분경추,Cervical spina bifida with hydrocephalus,Q05.0,V179,의료비(급여부분)
6630b07a164b8b9ab7fba1d7,517,수두증을 동반한 이분요천추,Lumbosacral spina bifida with hydrocephalus,Q05.2,V179,의료비(급여부분)
6630b07b164b8b9ab7fba1d8,516,수두증을 동반한 이분요추,Lumbar spina bifida with hydrocephalus,Q05.2,V179,의료비(급여부분)
6630b07c164b8b9ab7fba1d9,515,수두증을 동반한 이분척추,Dorsal spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분)
6630b07d164b8b9ab7fba1da,514,수두증을 동반한 이분천추,Sacral spina bifida with hydrocephalus,Q05.3,V179,의료비(급여부분)
6630b07e164b8b9ab7fba1db,513,수두증을 동반한 이분흉요추,Thoracolumbar spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분)
6630b080164b8b9ab7fba1dc,512,수두증을 동반한 이분흉추,Thoracic spina bifida with hydrocephalus,Q05.1,V179,의료비(급여부분)
6630b081164b8b9ab7fba1dd,511,수두증이 없는 이분경추,Cervical spina bifida without hydrocephalus,Q05.5,V179,의료비(급여부분)
6630b082164b8b9ab7fba1de,510,수두증이 없는 이분요추,Lumbar spina bifida without hydrocephalus,Q05.7,V179,의료비(급여부분)
6630b083164b8b9ab7fba1df,509,수두증이 없는 이분천골,Sacral spina bifida without hydrocephalus,Q05.8,V179,의료비(급여부분)
6630b084164b8b9ab7fba1e0,508,수두증이 없는 이분흉추,Thoracic spina bifida without hydrocephalus,Q05.6,V179,의료비(급여부분)
6630b085164b8b9ab7fba1e1,507,수정혈관전위,Corrected transposition,Q20.5,V144,의료비(급여부분)
6630b086164b8b9ab7fba1e2,506,수초 희소돌기아세포 당단백질 항체관련 질환,Myelin oligodendrocyte glycoprotein antibody associated diseases [MOGAD],없음,V900,의료비(급여부분)
6630b087164b8b9ab7fba1e3,505,수포성 유사천포창,Bullous pemphigoid,L12.0,V211,의료비(급여부분)
6630b088164b8b9ab7fba1e4,504,숙신알데히드 탈수소효소 결핍(증),Succinic semialdehyde dehydrogenase deficiency (SSADHD),E72.8,V900,의료비(급여부분)
6630b089164b8b9ab7fba1e5,503,순환성 호중구감소,Cyclic neutropenia,D70,V108,의료비(급여부분)
6630b08b164b8b9ab7fba1e6,502,쉐그렌-라손 증후군,Sjogren-Larsson syndrome,Q87.1,V158,의료비(급여부분)
6630b08c164b8b9ab7fba1e7,501,쉬프린첸-골드베르그 증후군,Shprintzen-Goldberg syndrome,없음,V900,의료비(급여부분)
6630b08d164b8b9ab7fba1e8,500,쉬한증후군,Sheehan’s syndrome,E23.0,V165,의료비(급여부분)
6630b08e164b8b9ab7fba1e9,499,쉰젤 기드온 증후군,Schinzel Giedion syndrome,없음,V900,의료비(급여부분)
6630b08f164b8b9ab7fba1ea,498,슈바크만-다이아몬드 증후군,Schwachman-Diamond syndrome,없음,V900,의료비(급여부분)
6630b090164b8b9ab7fba1eb,497,스미스-렘리-오피츠 증후군,Smith-Lemli-Opitz syndrome,Q87.1,V158,의료비(급여부분)
6630b091164b8b9ab7fba1ec,496,스미스-마제니스 증후군,Smith-Magenis syndrome,Q93.5,V217,의료비(급여부분)
6630b092164b8b9ab7fba1ed,495,스미스-킹스모어 증후군,Smith-Kingsmore syndrome,없음,V900,의료비(급여부분)
6630b093164b8b9ab7fba1ee,494,스크라반-디어도르프 증후군,Skraban-Deardorff syndrome,없음,V900,의료비(급여부분)
6630b094164b8b9ab7fba1ef,493,스타르가르트병,Stargardt’s disease,H35.58,V209,의료비(급여부분)
6630b095164b8b9ab7fba1f0,492,스터지-베버(-디미트리) 증후군,Sturge-Weber(-Dimitri) syndrome,Q85.8,V216,의료비(급여부분)
6630b096164b8b9ab7fba1f1,491,스티클러 증후군,Sticklers syndrome,없음,V900,의료비(급여부분)
6630b097164b8b9ab7fba1f2,490,스필마이어-보그트병,Spielmeyer-Vogt’s disease,E75.4,V117,의료비(급여부분)
6630b099164b8b9ab7fba1f3,489,스휘르스-호에이메이커스 증후군,Schuurs-Hoeijmakers syndrome,없음,V900,의료비(급여부분)
6630b09a164b8b9ab7fba1f4,488,시니어-로켄 증후군,Senior-Loken syndrome,없음,V900,의료비(급여부분)
6630b09b164b8b9ab7fba1f5,487,시스타타이오닌뇨증,Cystathioninuria,E72.1,V117,의료비(급여부분)
6630b09c164b8b9ab7fba1f6,486,시스틴뇨증,Cystinuria,E72.0,V117,의료비(급여부분)
6630b09d164b8b9ab7fba1f7,485,시스틴증,Cystinosis,E72.0,V117,의료비(급여부분)
6630b09e164b8b9ab7fba1f8,484,시스틴축적병,Cystine storage disease,E72.0,V117,의료비(급여부분)
6630b09f164b8b9ab7fba1f9,483,시신경척수염[데빅병],Neuromyelitis optica[Devic],G36.0,V276,의료비(급여부분)
6630b0a0164b8b9ab7fba1fa,482,시알산증[뮤코지질증Ⅰ],Sialidosis[mucolipidosisⅠ],E77.1,V117,의료비(급여부분)
6630b0a1164b8b9ab7fba1fb,481,시클 증후군,Seckel syndrome,Q87.1,V158,의료비(급여부분)
6630b0a2164b8b9ab7fba1fc,480,시트룰린혈증,Citrullinaemia,E72.2,V117,"의료비(급여부분), 특수분유 및 저단백즉석밥"
6630b0a3164b8b9ab7fba1fd,479,신경근육긴장[아이작스],Neuromyotonia[Isaacs],G71.1,V012,"의료비(급여부분), 간병비, 인공호흡기 및 기침유발기, 보조기기 구입비"
6630b0a4164b8b9ab7fba1fe,478,신경눈심장비뇨생식계 증후군,Mosaic variegated aneuploidy syndrome 1,없음,V900,의료비(급여부분)
6630b0a5164b8b9ab7fba1ff,477,신경병성 유전가족성 아밀로이드증,Neuropathic heredofamilial amyloidosis,E85.1,V121,의료비(급여부분)
6630b0a6164b8b9ab7fba200,476,신경섬유종증(비악성),Neurofibromatosis (nonmalignant),Q85.0,V156,의료비(급여부분)
6630b0a8164b8b9ab7fba201,475,"신경섬유종증(비악성) 1형, 2형","Neurofibromatosis(nonmalignant) type 1, type 2",Q85.0,V156,의료비(급여부분)
6630b0a9164b8b9ab7fba202,474,신경세포세로이드라이포푸스신증,Neuronal ceroid lipofuscinosis,E75.4,V117,의료비(급여부분)
6630b0aa164b8b9ab7fba203,473,신생아의 호흡곤란증후군,Respiratory distress syndrome of newborn,P22.0,V142,의료비(급여부분)
6630b0ab164b8b9ab7fba204,472,신세뇨관 발생이상,Renal tubular dysgenesis,없음,V900,의료비(급여부분)
