"시·군·구별","급여종류별","항목","단위","2013 년","2014 년","2015 년","2016 년","2017 년","2018 년","2019 년","2020 년","2021 년","2022 년",
"영양군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"영양군","시설","기관수[개]","개","5","5","5","6","6","5","6","5","5","5",
"영양군","시설","정원[명]","명","205","205","188","201","201","112","121","192","192","192",
"영양군","노인요양시설","기관수[개]","개","3","3","3","4","4","4","4","4","4","4",
"영양군","노인요양시설","정원[명]","명","187","187","170","183","183","103","103","183","183","183",
"영양군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"영양군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"영양군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"영양군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"영양군","노인요양공동생활가정","기관수[개]","개","2","2","2","2","2","1","2","1","1","1",
"영양군","노인요양공동생활가정","정원[명]","명","18","18","18","18","18","9","18","9","9","9",
"영양군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"영양군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"영덕군","계","기관수[개]","개","19","18","19","22","21","24","27","27","29","32",
"영덕군","계","정원[명]","명","276","276","294","356","445","473","573","623","710","853",
"영덕군","재가","기관수[개]","개","15","14","15","18","17","20","22","22","24","27",
"영덕군","재가","정원[명]","명","0","0","18","80","169","196","287","337","397","540",
"영덕군","방문요양","기관수[개]","개","13","12","11","15","13","14","16","16","17","18",
"영덕군","방문목욕","기관수[개]","개","11","11","10","13","10","11","11","11","11","11",
"영덕군","방문간호","기관수[개]","개","2","1","1","1","1","1","-","-","-","0",
"영덕군","주야간보호","기관수[개]","개","0","0","3","4","7","8","11","12","13","15",
"영덕군","주야간보호","정원[명]","명","0","0","18","80","169","196","287","337","397","540",
"영덕군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"영덕군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"영덕군","복지용구","기관수[개]","개","1","1","1","1","1","2","2","2","2","2",
"영덕군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"영덕군","시설","기관수[개]","개","4","4","4","4","4","4","5","5","5","5",
"영덕군","시설","정원[명]","명","276","276","276","276","276","277","286","286","313","313",
"영덕군","노인요양시설","기관수[개]","개","4","4","4","4","4","4","4","4","5","5",
"영덕군","노인요양시설","정원[명]","명","276","276","276","276","276","277","277","277","313","313",
"영덕군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"영덕군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"영덕군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"영덕군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"영덕군","노인요양공동생활가정","기관수[개]","개","0","0","0","0","0","-","1","1","-","0",
"영덕군","노인요양공동생활가정","정원[명]","명","0","0","0","0","0","-","9","9","-","0",
"영덕군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"영덕군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"청도군","계","기관수[개]","개","42","42","47","44","44","52","56","56","57","61",
"청도군","계","정원[명]","명","471","483","605","687","743","826","885","932","953","1018",
"청도군","재가","기관수[개]","개","30","31","36","32","32","39","42","41","44","47",
"청도군","재가","정원[명]","명","65","78","200","239","322","422","484","513","559","615",
"청도군","방문요양","기관수[개]","개","26","26","29","24","24","29","30","30","32","34",
"청도군","방문목욕","기관수[개]","개","23","23","26","21","22","26","27","26","26","26",
"청도군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"청도군","주야간보호","기관수[개]","개","4","5","9","10","11","15","17","17","17","18",
"청도군","주야간보호","정원[명]","명","65","73","195","239","322","422","484","513","559","615",
"청도군","단기보호","기관수[개]","개","0","1","1","0","0","-","-","-","-","0",
"청도군","단기보호","정원[명]","명","0","5","5","0","0","-","-","-","-","0",
"청도군","복지용구","기관수[개]","개","4","4","3","3","3","3","3","3","3","3",
"청도군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"청도군","시설","기관수[개]","개","12","11","11","12","12","13","14","15","13","14",
"청도군","시설","정원[명]","명","406","405","405","448","421","404","401","419","394","403",
"청도군","노인요양시설","기관수[개]","개","7","7","7","8","8","7","7","7","7","7",
"청도군","노인요양시설","정원[명]","명","363","371","371","414","385","359","359","359","352","352",
"청도군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"청도군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"청도군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"청도군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"청도군","노인요양공동생활가정","기관수[개]","개","5","4","4","4","4","6","7","8","6","7",
"청도군","노인요양공동생활가정","정원[명]","명","43","34","34","34","36","45","42","60","42","51",
"청도군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"청도군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"고령군","계","기관수[개]","개","16","20","18","20","19","20","21","23","24","27",
"고령군","계","정원[명]","명","208","232","232","232","268","284","295","334","381","417",
"고령군","재가","기관수[개]","개","11","15","13","15","13","14","15","16","17","20",
"고령군","재가","정원[명]","명","24","24","24","24","24","45","51","61","89","125",
"고령군","방문요양","기관수[개]","개","10","13","11","13","12","13","14","15","15","18",
"고령군","방문목욕","기관수[개]","개","10","11","8","7","7","7","8","8","8","8",
"고령군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"고령군","주야간보호","기관수[개]","개","2","2","2","2","2","4","3","3","4","6",
"고령군","주야간보호","정원[명]","명","24","24","24","24","24","45","51","61","89","125",
"고령군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"고령군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"고령군","복지용구","기관수[개]","개","2","2","2","2","2","2","2","2","2","3",
"고령군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"고령군","시설","기관수[개]","개","5","5","5","5","6","6","6","7","7","7",
"고령군","시설","정원[명]","명","184","208","208","208","244","239","244","273","292","292",
"고령군","노인요양시설","기관수[개]","개","4","4","4","4","5","5","5","6","6","6",
"고령군","노인요양시설","정원[명]","명","175","199","199","199","235","230","235","264","283","283",
"고령군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"고령군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"고령군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"고령군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"고령군","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","1","1","1",
"고령군","노인요양공동생활가정","정원[명]","명","9","9","9","9","9","9","9","9","9","9",
"고령군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"고령군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"성주군","계","기관수[개]","개","23","28","28","27","26","30","33","34","34","41",
"성주군","계","정원[명]","명","312","333","323","372","363","438","446","509","562","727",
"성주군","재가","기관수[개]","개","15","19","19","18","18","22","25","26","26","32",
"성주군","재가","정원[명]","명","35","47","42","72","72","149","221","245","260","355",
"성주군","방문요양","기관수[개]","개","9","12","13","13","13","15","16","16","16","21",
"성주군","방문목욕","기관수[개]","개","9","9","9","9","9","12","10","10","10","10",
"성주군","방문간호","기관수[개]","개","1","1","0","0","0","-","-","-","-","0",
"성주군","주야간보호","기관수[개]","개","4","5","4","5","5","7","8","9","9","11",
"성주군","주야간보호","정원[명]","명","35","47","42","72","72","149","221","245","260","355",
"성주군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"성주군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"성주군","복지용구","기관수[개]","개","3","3","3","3","3","3","3","3","3","3",
"성주군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"성주군","시설","기관수[개]","개","8","9","9","9","8","8","8","8","8","9",
"성주군","시설","정원[명]","명","277","286","281","300","291","289","225","264","302","372",
"성주군","노인요양시설","기관수[개]","개","6","6","6","7","7","7","7","7","7","7",
"성주군","노인요양시설","정원[명]","명","259","259","254","282","282","280","216","255","293","354",
"성주군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"성주군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"성주군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"성주군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"성주군","노인요양공동생활가정","기관수[개]","개","2","3","3","2","1","1","1","1","1","2",
"성주군","노인요양공동생활가정","정원[명]","명","18","27","27","18","9","9","9","9","9","18",
"성주군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"성주군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"칠곡군","계","기관수[개]","개","54","56","59","60","64","66","71","64","66","70",
"칠곡군","계","정원[명]","명","819","783","825","837","928","963","1160","1149","1374","1509",
"칠곡군","재가","기관수[개]","개","30","32","33","34","40","43","47","39","41","46",
"칠곡군","재가","정원[명]","명","112","112","138","143","233","295","380","408","516","657",
"칠곡군","방문요양","기관수[개]","개","26","28","29","29","34","37","39","32","35","40",
"칠곡군","방문목욕","기관수[개]","개","22","24","25","24","27","29","28","21","23","24",
"칠곡군","방문간호","기관수[개]","개","0","1","1","1","1","2","2","2","2","1",
"칠곡군","주야간보호","기관수[개]","개","7","7","8","9","11","12","14","14","15","16",
"칠곡군","주야간보호","정원[명]","명","92","92","122","131","225","290","380","408","516","657",
"칠곡군","단기보호","기관수[개]","개","5","5","4","3","2","1","-","-","-","0",
"칠곡군","단기보호","정원[명]","명","20","20","16","12","8","5","-","-","-","0",
"칠곡군","복지용구","기관수[개]","개","3","3","3","4","4","4","6","5","4","4",
"칠곡군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"칠곡군","시설","기관수[개]","개","24","24","26","26","24","23","24","25","25","24",
"칠곡군","시설","정원[명]","명","707","671","687","694","695","668","780","741","858","852",
"칠곡군","노인요양시설","기관수[개]","개","11","11","12","12","12","11","15","15","17","17",
"칠곡군","노인요양시설","정원[명]","명","601","565","572","579","590","563","704","656","788","791",
"칠곡군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"칠곡군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"칠곡군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"칠곡군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"칠곡군","노인요양공동생활가정","기관수[개]","개","13","13","14","14","12","12","9","10","8","7",
"칠곡군","노인요양공동생활가정","정원[명]","명","106","106","115","115","105","105","76","85","70","61",
"칠곡군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"칠곡군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"예천군","계","기관수[개]","개","33","33","33","36","38","38","42","41","48","44",
"예천군","계","정원[명]","명","301","345","409","366","417","402","488","446","510","558",
"예천군","재가","기관수[개]","개","25","25","25","29","32","32","36","35","40","37",
"예천군","재가","정원[명]","명","32","65","65","74","111","97","183","141","186","205",
"예천군","방문요양","기관수[개]","개","22","23","23","25","28","28","29","29","32","30",
"예천군","방문목욕","기관수[개]","개","17","16","16","16","18","17","12","12","10","8",
"예천군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"예천군","주야간보호","기관수[개]","개","4","4","4","4","5","5","7","5","8","7",
"예천군","주야간보호","정원[명]","명","32","65","65","74","111","97","183","141","186","205",
"예천군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"예천군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"예천군","복지용구","기관수[개]","개","3","3","2","3","3","3","3","3","4","4",
"예천군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"예천군","시설","기관수[개]","개","8","8","8","7","6","6","6","6","8","7",
"예천군","시설","정원[명]","명","269","280","344","292","306","305","305","305","324","353",
"예천군","노인요양시설","기관수[개]","개","5","6","6","5","5","5","5","5","6","6",
"예천군","노인요양시설","정원[명]","명","242","262","326","274","297","296","296","296","306","344",
"예천군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"예천군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"예천군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"예천군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"예천군","노인요양공동생활가정","기관수[개]","개","3","2","2","2","1","1","1","1","2","1",
"예천군","노인요양공동생활가정","정원[명]","명","27","18","18","18","9","9","9","9","18","9",
"예천군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"예천군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"봉화군","계","기관수[개]","개","13","16","16","16","17","16","16","16","17","15",
"봉화군","계","정원[명]","명","272","349","394","398","408","408","408","408","428","419",
"봉화군","재가","기관수[개]","개","8","10","10","10","11","10","10","10","11","10",
"봉화군","재가","정원[명]","명","20","29","38","38","48","48","48","48","48","48",
"봉화군","방문요양","기관수[개]","개","6","7","7","6","8","7","8","8","9","8",
"봉화군","방문목욕","기관수[개]","개","2","2","2","2","2","1","1","1","1","1",
"봉화군","방문간호","기관수[개]","개","1","1","1","1","1","1","-","-","-","0",
"봉화군","주야간보호","기관수[개]","개","1","2","2","2","2","2","2","2","2","2",
"봉화군","주야간보호","정원[명]","명","20","29","38","38","48","48","48","48","48","48",
"봉화군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"봉화군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"봉화군","복지용구","기관수[개]","개","1","2","2","2","2","2","2","2","2","2",
"봉화군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"봉화군","시설","기관수[개]","개","5","6","6","6","6","6","6","6","6","5",
"봉화군","시설","정원[명]","명","252","320","356","360","360","360","360","360","380","371",
"봉화군","노인요양시설","기관수[개]","개","4","5","5","5","5","5","5","5","5","5",
"봉화군","노인요양시설","정원[명]","명","243","311","347","351","351","351","351","351","371","371",
"봉화군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"봉화군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"봉화군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"봉화군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"봉화군","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","1","1","0",
"봉화군","노인요양공동생활가정","정원[명]","명","9","9","9","9","9","9","9","9","9","0",
"봉화군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"봉화군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"울진군","계","기관수[개]","개","15","18","22","24","22","22","25","29","31","32",
"울진군","계","정원[명]","명","207","207","235","271","300","306","366","441","500","556",
"울진군","재가","기관수[개]","개","13","16","19","21","19","19","22","26","28","29",
"울진군","재가","정원[명]","명","35","35","44","54","83","89","149","228","275","306",
"울진군","방문요양","기관수[개]","개","11","13","16","18","16","16","18","21","23","23",
"울진군","방문목욕","기관수[개]","개","8","8","10","11","10","10","10","14","14","15",
"울진군","방문간호","기관수[개]","개","0","0","0","1","1","1","-","-","-","0",
"울진군","주야간보호","기관수[개]","개","2","2","3","3","4","4","5","7","8","9",
"울진군","주야간보호","정원[명]","명","35","35","44","54","83","89","149","228","275","306",
"울진군","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"울진군","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"울진군","복지용구","기관수[개]","개","1","2","2","3","3","3","4","4","4","5",
"울진군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"울진군","시설","기관수[개]","개","2","2","3","3","3","3","3","3","3","3",
"울진군","시설","정원[명]","명","172","172","191","217","217","217","217","213","225","250",
"울진군","노인요양시설","기관수[개]","개","2","2","3","3","3","3","3","3","3","3",
"울진군","노인요양시설","정원[명]","명","172","172","191","217","217","217","217","213","225","250",
"울진군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"울진군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"울진군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"울진군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"울진군","노인요양공동생활가정","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"울진군","노인요양공동생활가정","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"울진군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"울진군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"울릉군","계","기관수[개]","개","4","4","5","5","5","5","5","4","4","3",
"울릉군","계","정원[명]","명","69","69","84","84","84","84","84","75","75","60",
"울릉군","재가","기관수[개]","개","2","2","3","3","3","3","3","3","3","2",
"울릉군","재가","정원[명]","명","0","0","15","15","15","15","15","15","15","0",
"울릉군","방문요양","기관수[개]","개","2","2","3","3","3","3","3","3","3","2",
"울릉군","방문목욕","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"울릉군","방문간호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"울릉군","주야간보호","기관수[개]","개","0","0","1","1","1","1","1","1","1","0",
"울릉군","주야간보호","정원[명]","명","0","0","10","10","10","10","10","10","10","0",
"울릉군","단기보호","기관수[개]","개","0","0","1","1","1","1","1","1","1","0",
"울릉군","단기보호","정원[명]","명","0","0","5","5","5","5","5","5","5","0",
"울릉군","복지용구","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"울릉군","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"울릉군","시설","기관수[개]","개","2","2","2","2","2","2","2","1","1","1",
"울릉군","시설","정원[명]","명","69","69","69","69","69","69","69","60","60","60",
"울릉군","노인요양시설","기관수[개]","개","1","1","1","1","1","1","1","1","1","1",
"울릉군","노인요양시설","정원[명]","명","60","60","60","60","60","60","60","60","60","60",
"울릉군","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"울릉군","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"울릉군","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"울릉군","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"울릉군","노인요양공동생활가정","기관수[개]","개","1","1","1","1","1","1","1","-","-","0",
"울릉군","노인요양공동생활가정","정원[명]","명","9","9","9","9","9","9","9","-","-","0",
"울릉군","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"울릉군","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"경남","계","기관수[개]","개","925","961","1030","1106","1164","1242","1576","1629","1729","1875",
"경남","계","정원[명]","명","10395","11203","11454","12538","13479","14876","18472","21167","22580","24682",
"경남","재가","기관수[개]","개","704","730","802","874","935","1010","1338","1387","1484","1624",
"경남","재가","정원[명]","명","1271","1607","1861","2671","3489","4675","8079","10246","11240","13013",
"경남","방문요양","기관수[개]","개","572","594","657","719","764","816","1099","1135","1228","1345",
"경남","방문목욕","기관수[개]","개","485","502","553","595","622","650","754","770","821","895",
"경남","방문간호","기관수[개]","개","26","29","28","26","27","29","30","32","38","43",
"경남","주야간보호","기관수[개]","개","68","78","90","119","143","177","278","318","329","374",
"경남","주야간보호","정원[명]","명","1162","1532","1809","2619","3457","4647","8051","10218","11211","12988",
"경남","단기보호","기관수[개]","개","13","11","9","8","6","5","5","5","5","5",
"경남","단기보호","정원[명]","명","109","75","52","52","32","28","28","28","29","25",
"경남","복지용구","기관수[개]","개","103","106","114","117","123","128","126","125","129","130",
"경남","통합재가서비스","기관수[개]","개","","","","","","","","","2","3",
"경남","시설","기관수[개]","개","221","231","228","232","229","232","238","242","245","251",
"경남","시설","정원[명]","명","9124","9596","9593","9867","9990","10201","10393","10921","11340","11669",
"경남","노인요양시설","기관수[개]","개","170","177","178","182","180","184","190","195","198","205",
"경남","노인요양시설","정원[명]","명","8697","9140","9165","9440","9563","9788","9972","10509","10925","11261",
"경남","노인전문요양시설","기관수[개]","개","1","","","","","","","","","",
"경남","노인전문요양시설","정원[명]","명","9","","","","","","","","","",
"경남","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"경남","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"경남","노인요양공동생활가정","기관수[개]","개","50","54","50","50","49","48","48","47","47","46",
"경남","노인요양공동생활가정","정원[명]","명","418","456","428","427","427","413","421","412","415","408",
"경남","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"경남","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"창원시의창구","계","기관수[개]","개","67","69","73","79","79","89","128","132","110","114",
"창원시의창구","계","정원[명]","명","570","610","607","801","873","935","1286","1355","1414","1473",
"창원시의창구","재가","기관수[개]","개","54","55","58","63","63","72","110","114","92","96",
"창원시의창구","재가","정원[명]","명","80","102","98","204","228","258","575","641","709","792",
"창원시의창구","방문요양","기관수[개]","개","41","43","43","46","47","55","92","95","76","82",
"창원시의창구","방문목욕","기관수[개]","개","34","37","35","38","39","48","67","69","54","62",
"창원시의창구","방문간호","기관수[개]","개","3","4","4","4","5","4","4","5","6","6",
"창원시의창구","주야간보호","기관수[개]","개","4","6","6","8","10","13","21","24","23","25",
"창원시의창구","주야간보호","정원[명]","명","54","90","77","183","223","253","570","636","704","787",
"창원시의창구","단기보호","기관수[개]","개","3","2","3","3","1","1","1","1","1","1",
"창원시의창구","단기보호","정원[명]","명","26","12","21","21","5","5","5","5","5","5",
"창원시의창구","복지용구","기관수[개]","개","7","8","10","10","10","10","11","11","9","9",
"창원시의창구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"창원시의창구","시설","기관수[개]","개","13","14","15","16","16","17","18","18","18","18",
"창원시의창구","시설","정원[명]","명","490","508","509","597","645","677","711","714","705","681",
"창원시의창구","노인요양시설","기관수[개]","개","10","11","12","13","12","12","13","13","13","13",
"창원시의창구","노인요양시설","정원[명]","명","464","482","483","571","610","633","667","670","661","637",
"창원시의창구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"창원시의창구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"창원시의창구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"창원시의창구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"창원시의창구","노인요양공동생활가정","기관수[개]","개","3","3","3","3","4","5","5","5","5","5",
"창원시의창구","노인요양공동생활가정","정원[명]","명","26","26","26","26","35","44","44","44","44","44",
"창원시의창구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"창원시의창구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"창원시성산구","계","기관수[개]","개","25","27","28","25","24","25","29","29","53","48",
"창원시성산구","계","정원[명]","명","85","85","69","69","40","95","111","114","141","157",
"창원시성산구","재가","기관수[개]","개","22","24","25","22","22","23","27","27","51","47",
"창원시성산구","재가","정원[명]","명","35","35","19","19","19","74","90","93","120","146",
"창원시성산구","방문요양","기관수[개]","개","19","20","22","19","18","18","24","24","46","44",
"창원시성산구","방문목욕","기관수[개]","개","17","17","19","17","16","16","18","19","34","34",
"창원시성산구","방문간호","기관수[개]","개","3","3","3","3","3","3","2","2","2","1",
"창원시성산구","주야간보호","기관수[개]","개","3","3","2","2","2","4","5","4","6","6",
"창원시성산구","주야간보호","정원[명]","명","35","35","19","19","19","74","90","93","120","146",
"창원시성산구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"창원시성산구","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"창원시성산구","복지용구","기관수[개]","개","1","1","1","1","2","2","2","2","3","2",
"창원시성산구","통합재가서비스","기관수[개]","개","","","","","","","","","-","0",
"창원시성산구","시설","기관수[개]","개","3","3","3","3","2","2","2","2","2","1",
"창원시성산구","시설","정원[명]","명","50","50","50","50","21","21","21","21","21","11",
"창원시성산구","노인요양시설","기관수[개]","개","3","3","3","3","2","2","2","2","2","1",
"창원시성산구","노인요양시설","정원[명]","명","50","50","50","50","21","21","21","21","21","11",
"창원시성산구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"창원시성산구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"창원시성산구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"창원시성산구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"창원시성산구","노인요양공동생활가정","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"창원시성산구","노인요양공동생활가정","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"창원시성산구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"창원시성산구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"창원시마산합포구","계","기관수[개]","개","54","53","55","63","67","81","105","98","103","106",
"창원시마산합포구","계","정원[명]","명","671","692","676","752","733","897","1123","1281","1341","1575",
"창원시마산합포구","재가","기관수[개]","개","43","42","45","52","57","70","93","87","92","94",
"창원시마산합포구","재가","정원[명]","명","29","50","41","107","98","233","487","588","648","837",
"창원시마산합포구","방문요양","기관수[개]","개","37","37","40","46","49","59","82","75","80","82",
"창원시마산합포구","방문목욕","기관수[개]","개","27","28","30","32","35","37","48","43","46","43",
"창원시마산합포구","방문간호","기관수[개]","개","2","2","1","1","1","2","3","2","2","2",
"창원시마산합포구","주야간보호","기관수[개]","개","2","3","2","6","6","10","16","17","18","22",
"창원시마산합포구","주야간보호","정원[명]","명","29","50","41","107","98","233","487","588","648","837",
"창원시마산합포구","단기보호","기관수[개]","개","0","0","0","0","0","-","-","-","-","0",
"창원시마산합포구","단기보호","정원[명]","명","0","0","0","0","0","-","-","-","-","0",
"창원시마산합포구","복지용구","기관수[개]","개","6","5","5","5","7","9","8","8","7","7",
"창원시마산합포구","통합재가서비스","기관수[개]","개","","","","","","","","","1","1",
"창원시마산합포구","시설","기관수[개]","개","11","11","10","11","10","11","12","11","11","12",
"창원시마산합포구","시설","정원[명]","명","642","642","635","645","635","664","636","693","693","738",
"창원시마산합포구","노인요양시설","기관수[개]","개","9","9","8","9","8","9","10","9","9","11",
"창원시마산합포구","노인요양시설","정원[명]","명","627","627","617","627","617","646","618","675","675","729",
"창원시마산합포구","노인전문요양시설","기관수[개]","개","0","","","","","","","","","",
"창원시마산합포구","노인전문요양시설","정원[명]","명","0","","","","","","","","","",
"창원시마산합포구","노인요양시설(구법)","기관수[개]","개","0","","","","","","","","","",
"창원시마산합포구","노인요양시설(구법)","정원[명]","명","0","","","","","","","","","",
"창원시마산합포구","노인요양공동생활가정","기관수[개]","개","2","2","2","2","2","2","2","2","2","1",
"창원시마산합포구","노인요양공동생활가정","정원[명]","명","15","15","18","18","18","18","18","18","18","9",
"창원시마산합포구","노인요양시설(단기보호전환)","기관수[개]","개","0","","","","","","","","","",
"창원시마산합포구","노인요양시설(단기보호전환)","정원[명]","명","0","","","","","","","","","",
"창원시마산회원구","계","기관수[개]","개","42","40","43","44","47","52","75","77","82","96",
"창원시마산회원구","계","정원[명]","명","195","217","257","239","260","301","398","677","630","931",
"창원시마산회원구","재가","기관수[개]","개","37","35","38","39","42","47","69","71","76","88",
"창원시마산회원구","재가","정원[명]","명","63","81","114","96","114","155","202","448","377","641",
"창원시마산회원구","방문요양","기관수[개]","개","29","28","31","32","35","41","63","64","68","77",
"창원시마산회원구","방문목욕","기관수[개]","개","23","22","25","26","28","29","34","37","39","44",
